Date,simple_week,simple_day,simple_month,Open,KOR_short_ir,Dollar_index,Dowjones_index,Dow_medibio_index,Dow_medical_index,Nasdaq_index,Kosdaq_index,Kosdaq_trans,Kosdaq_medical_index,Kosdaq_medical_trans,Kospi_trans,new_confirm,agg_confirm,new_death,agg_confirm,new_confirm_t1,agg_confirm_t1,new_death_t1,agg_confirm_t1,new_confirm_t2,agg_confirm_t2,new_death_t2,agg_confirm_t2,keyword_cvd19,keyword_confirm,keyword_death,keyword_cvd19t1,keyword_confirmt1,keyword_deatht1,keyword_cvd19t2,keyword_confirmt2,keyword_deatht2,kospi_index
2018-03-08,10,5,3,1,1.5,0.02,0.27,0.27,0.08,0.24,0.89,0.38,0.86,0.3,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.9
2018-03-09,10,6,3,1,1.5,0.02,0.37,0.34,0.11,0.28,0.91,0.37,0.88,0.24,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-03-10,10,7,3,0,1.5,0.02,0.37,0.34,0.11,0.28,0.91,0.37,0.88,0.24,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-03-11,11,1,3,0,1.5,0.02,0.37,0.34,0.11,0.28,0.91,0.37,0.88,0.24,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-03-12,11,2,3,1,1.5,0.02,0.33,0.33,0.1,0.28,0.94,0.3,0.92,0.34,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-03-13,11,3,3,1,1.5,0.01,0.29,0.34,0.11,0.26,0.94,0.56,0.91,0.28,0.21,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-03-14,11,4,3,1,1.5,0.01,0.25,0.31,0.09,0.26,0.94,0.44,0.92,0.45,0.23,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-03-15,11,5,3,1,1.5,0.02,0.27,0.29,0.1,0.26,0.95,0.43,0.92,0.68,0.21,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-03-16,11,6,3,1,1.5,0.02,0.28,0.31,0.12,0.26,0.95,0.31,0.93,0.62,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-03-17,11,7,3,0,1.5,0.02,0.28,0.31,0.12,0.26,0.95,0.31,0.93,0.62,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-03-18,12,1,3,0,1.5,0.02,0.28,0.31,0.12,0.26,0.95,0.31,0.93,0.62,0.25,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-03-19,12,2,3,1,1.5,0.01,0.22,0.22,0.07,0.22,0.93,0.27,0.92,0.48,0.38,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-03-20,12,3,3,1,1.5,0.02,0.24,0.22,0.08,0.23,0.95,0.26,0.94,0.41,0.15,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-03-21,12,4,3,1,1.5,0.01,0.23,0.21,0.08,0.22,0.94,0.36,0.94,0.73,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-03-22,12,5,3,1,1.5,0.02,0.12,0.11,0.04,0.18,0.92,0.49,0.93,0.65,0.39,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-03-23,12,6,3,1,1.5,0.01,0.08,0.06,0.02,0.15,0.83,0.38,0.84,0.61,0.35,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.89
2018-03-24,12,7,3,0,1.5,0.01,0.08,0.06,0.02,0.15,0.83,0.38,0.84,0.61,0.35,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.89
2018-03-25,13,1,3,0,1.5,0.01,0.08,0.06,0.02,0.15,0.83,0.38,0.84,0.61,0.35,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.89
2018-03-26,13,2,3,1,1.5,0.01,0.15,0.1,0.04,0.19,0.89,0.25,0.89,0.65,0.17,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-03-27,13,3,3,1,1.5,0.01,0.11,0.07,0.03,0.15,0.9,0.25,0.9,0.86,0.19,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-03-28,13,4,3,1,1.5,0.02,0.11,0.09,0.04,0.14,0.88,0.38,0.88,0.51,0.42,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.89
2018-03-29,13,5,3,1,1.5,0.02,0.14,0.1,0.05,0.16,0.91,0.31,0.91,0.34,0.2,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-03-30,13,6,3,1,1.5,0.02,0.14,0.1,0.05,0.16,0.92,0.27,0.91,0.42,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-03-31,13,7,3,0,1.5,0.02,0.14,0.1,0.05,0.16,0.92,0.27,0.91,0.42,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-04-01,14,1,4,0,1.5,0.02,0.14,0.1,0.05,0.16,0.92,0.27,0.91,0.42,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-04-02,14,2,4,1,1.5,0.02,0.09,0.05,0.03,0.13,0.91,0.34,0.91,0.4,0.26,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-04-03,14,3,4,1,1.5,0.02,0.13,0.06,0.05,0.14,0.92,0.24,0.93,0.4,0.41,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-04-04,14,4,4,1,1.5,0.02,0.16,0.1,0.06,0.16,0.91,0.32,0.94,0.42,0.49,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.88
2018-04-05,14,5,4,1,1.5,0.03,0.2,0.09,0.06,0.16,0.92,0.34,0.95,0.9,0.55,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-04-06,14,6,4,1,1.5,0.02,0.12,0.05,0.03,0.13,0.91,0.35,0.95,0.65,0.35,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.9
2018-04-07,14,7,4,0,1.5,0.02,0.12,0.05,0.03,0.13,0.91,0.35,0.95,0.65,0.35,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.9
2018-04-08,15,1,4,0,1.5,0.02,0.12,0.05,0.03,0.13,0.91,0.35,0.95,0.65,0.35,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.9
2018-04-09,15,2,4,1,1.5,0.02,0.12,0.06,0.05,0.14,0.92,0.35,0.97,0.85,0.2,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-04-10,15,3,4,1,1.5,0.01,0.18,0.1,0.06,0.17,0.93,0.49,0.97,0.72,0.22,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-04-11,15,4,4,1,1.5,0.01,0.15,0.08,0.06,0.16,0.94,0.37,0.98,0.95,0.22,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-04-12,15,5,4,1,1.5,0.01,0.2,0.1,0.06,0.18,0.93,0.48,0.96,0.9,0.33,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-04-13,15,6,4,1,1.5,0.01,0.18,0.09,0.07,0.17,0.95,0.49,0.97,0.55,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-04-14,15,7,4,0,1.5,0.01,0.18,0.09,0.07,0.17,0.95,0.49,0.97,0.55,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-04-15,16,1,4,0,1.5,0.01,0.18,0.09,0.07,0.17,0.95,0.49,0.97,0.55,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-04-16,16,2,4,1,1.5,0.01,0.21,0.09,0.07,0.18,0.95,0.49,0.97,0.78,0.21,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-04-17,16,3,4,1,1.5,0.01,0.25,0.1,0.06,0.21,0.96,0.75,0.97,0.87,0.27,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-04-18,16,4,4,1,1.5,0.01,0.24,0.1,0.05,0.21,0.95,0.88,0.96,0.85,0.64,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-04-19,16,5,4,1,1.5,0.02,0.23,0.08,0.05,0.2,0.94,0.94,0.93,0.6,0.74,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-04-20,16,6,4,1,1.5,0.02,0.19,0.07,0.04,0.18,0.94,0.81,0.94,0.4,0.46,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-04-21,16,7,4,0,1.5,0.02,0.19,0.07,0.04,0.18,0.94,0.81,0.94,0.4,0.46,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-04-22,17,1,4,0,1.5,0.03,0.19,0.07,0.04,0.18,0.94,0.81,0.94,0.4,0.46,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-04-23,17,2,4,1,1.5,0.04,0.19,0.08,0.05,0.17,0.93,0.82,0.92,0.45,0.71,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-04-24,17,3,4,1,1.5,0.03,0.13,0.06,0.05,0.15,0.92,0.66,0.91,0.33,0.45,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-04-25,17,4,4,1,1.5,0.05,0.14,0.06,0.04,0.15,0.92,0.64,0.92,0.31,0.36,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-04-26,17,5,4,1,1.5,0.06,0.17,0.1,0.05,0.17,0.93,0.44,0.93,0.37,0.44,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-04-27,17,6,4,1,1.5,0.06,0.17,0.1,0.06,0.17,0.94,0.58,0.93,0.27,0.36,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-04-28,17,7,4,0,1.5,0.06,0.17,0.1,0.06,0.17,0.94,0.58,0.93,0.27,0.36,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-04-29,18,1,4,0,1.5,0.06,0.17,0.1,0.06,0.17,0.94,0.58,0.93,0.27,0.36,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-04-30,18,2,4,1,1.5,0.07,0.15,0.07,0.04,0.16,0.93,0.78,0.9,0.35,0.77,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.96
2018-05-01,18,3,5,0,1.5,0.11,0.14,0.07,0.03,0.17,0.93,0.78,0.9,0.35,0.77,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.96
2018-05-02,18,4,5,1,1.5,0.12,0.12,0.04,0.02,0.17,0.92,0.78,0.88,0.38,0.83,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.96
2018-05-03,18,5,5,1,1.5,0.11,0.12,0.03,0.01,0.17,0.91,0.78,0.87,0.25,0.59,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.95
2018-05-04,18,6,5,1,1.5,0.12,0.16,0.04,0.02,0.19,0.89,0.6,0.83,0.3,0.58,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-05,18,7,5,0,1.5,0.12,0.16,0.04,0.02,0.19,0.89,0.6,0.83,0.3,0.58,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-06,19,1,5,0,1.5,0.12,0.16,0.04,0.02,0.19,0.89,0.6,0.83,0.3,0.58,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-07,19,2,5,0,1.5,0.13,0.18,0.04,0.02,0.2,0.89,0.6,0.83,0.3,0.58,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-08,19,3,5,1,1.5,0.16,0.18,0.03,0.01,0.2,0.83,0.43,0.77,0.29,0.73,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-05-09,19,4,5,1,1.5,0.16,0.21,0.05,0.02,0.22,0.88,0.39,0.84,0.31,0.56,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-05-10,19,5,5,1,1.5,0.13,0.24,0.06,0.02,0.24,0.89,0.35,0.83,0.29,0.4,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-11,19,6,5,1,1.5,0.12,0.26,0.09,0.04,0.24,0.91,0.42,0.85,0.28,0.56,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-05-12,19,7,5,0,1.5,0.12,0.26,0.09,0.04,0.24,0.91,0.42,0.85,0.28,0.56,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-05-13,20,1,5,0,1.5,0.11,0.26,0.09,0.04,0.24,0.91,0.42,0.85,0.28,0.56,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-05-14,20,2,5,1,1.5,0.12,0.27,0.1,0.04,0.24,0.9,0.41,0.8,0.26,0.64,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-05-15,20,3,5,1,1.5,0.17,0.24,0.07,0.03,0.22,0.91,0.49,0.8,0.26,0.72,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-16,20,4,5,1,1.5,0.19,0.25,0.08,0.03,0.23,0.88,0.67,0.82,0.3,0.7,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-17,20,5,5,1,1.5,0.2,0.24,0.08,0.03,0.23,0.89,0.51,0.79,0.28,0.56,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-05-18,20,6,5,1,1.5,0.21,0.24,0.09,0.03,0.22,0.92,0.54,0.81,0.34,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-19,20,7,5,0,1.5,0.21,0.24,0.09,0.03,0.22,0.92,0.54,0.81,0.34,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-20,21,1,5,0,1.5,0.22,0.24,0.09,0.03,0.22,0.92,0.54,0.81,0.34,0.31,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-21,21,2,5,1,1.5,0.22,0.3,0.08,0.03,0.23,0.92,0.48,0.82,0.23,0.55,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-22,21,3,5,0,1.5,0.21,0.26,0.08,0.03,0.23,0.92,0.48,0.82,0.23,0.55,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-23,21,4,5,1,1.5,0.25,0.27,0.08,0.03,0.24,0.92,0.36,0.79,0.26,0.77,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-05-24,21,5,5,1,1.5,0.23,0.26,0.07,0.03,0.24,0.92,0.58,0.82,0.33,0.62,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-25,21,6,5,1,1.5,0.28,0.24,0.07,0.03,0.24,0.92,0.58,0.83,0.27,0.64,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-26,21,7,5,0,1.5,0.28,0.24,0.07,0.03,0.24,0.92,0.58,0.83,0.27,0.64,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-27,22,1,5,0,1.5,0.26,0.24,0.07,0.03,0.24,0.92,0.58,0.83,0.27,0.64,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-28,22,2,5,1,1.5,0.28,0.24,0.07,0.03,0.24,0.93,0.72,0.82,0.24,0.72,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-05-29,22,3,5,1,1.5,0.36,0.18,0.05,0.02,0.23,0.92,0.61,0.8,0.24,0.52,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.93
2018-05-30,22,4,5,1,1.5,0.27,0.23,0.08,0.03,0.25,0.92,0.59,0.8,0.23,0.53,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.88
2018-05-31,22,5,5,1,1.5,0.25,0.18,0.07,0.03,0.25,0.93,0.55,0.82,0.23,0.84,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.9
2018-06-01,22,6,6,1,1.5,0.28,0.22,0.09,0.04,0.27,0.94,0.5,0.84,0.22,0.57,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-06-02,22,7,6,0,1.5,0.28,0.22,0.09,0.04,0.27,0.94,0.5,0.84,0.22,0.57,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-06-03,23,1,6,0,1.5,0.27,0.22,0.09,0.04,0.27,0.94,0.5,0.84,0.22,0.57,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.91
2018-06-04,23,2,6,1,1.5,0.26,0.26,0.09,0.04,0.29,0.93,0.38,0.81,0.21,0.32,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-06-05,23,3,6,1,1.5,0.24,0.25,0.09,0.04,0.3,0.93,0.5,0.8,0.2,0.42,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-06-06,23,4,6,0,1.5,0.22,0.32,0.11,0.05,0.31,0.93,0.5,0.8,0.2,0.42,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
2018-06-07,23,5,6,1,1.5,0.19,0.35,0.11,0.05,0.3,0.94,0.39,0.83,0.27,0.37,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.94
2018-06-08,23,6,6,1,1.5,0.2,0.36,0.13,0.07,0.3,0.93,0.34,0.8,0.22,0.46,0.37,0.3,0.36,0.3,0.37,0.3,0.36,0.3,0.37,0.31,0.36,0.3,0.33,0.41,0.46,0.33,0.41,0.46,0.33,0.41,0.46,0.92
